well_id,x,y,z,time_days,time_years,concentration_clean_mg_L,concentration_observed_mg_L,above_detection_limit,detection_limit_mg_L,eval_split
W01,300.0,230.0,221.15238095238095,1095.0,3.0,0.153192051162263,0.1594149847504127,True,0.005,public_noisy_censored_mixed_times
W01,300.0,230.0,221.15238095238095,1197.1999999999998,3.2799999999999994,0.22151182755147883,0.23717606265971358,True,0.005,public_noisy_censored_mixed_times
W01,300.0,230.0,221.15238095238095,1324.95,3.6300000000000003,0.3132101022946689,0.3526226382646217,True,0.005,public_noisy_censored_mixed_times
W01,300.0,230.0,221.15238095238095,1478.25,4.05,0.392196251497903,0.41556038501881487,True,0.005,public_noisy_censored_mixed_times
W01,300.0,230.0,221.15238095238095,1631.55,4.47,0.5140081220715741,0.53277683551349,True,0.005,public_noisy_censored_mixed_times
W01,300.0,230.0,221.15238095238095,1799.4499999999998,4.93,0.6024497424284344,0.5664498244866084,True,0.005,public_noisy_censored_mixed_times
W01,300.0,230.0,221.15238095238095,1956.4,5.36,0.7230899592725649,0.7475691904557126,True,0.005,public_noisy_censored_mixed_times
W01,300.0,230.0,221.15238095238095,2146.2,5.88,0.8252229691493568,0.8851544811561279,True,0.005,public_noisy_censored_mixed_times
W01,300.0,230.0,221.15238095238095,2339.65,6.41,0.9408869498046444,0.9227330297318606,True,0.005,public_noisy_censored_mixed_times
W01,300.0,230.0,221.15238095238095,2562.2999999999997,7.02,1.0698744963895788,1.1124067711072985,True,0.005,public_noisy_censored_mixed_times
W01,300.0,230.0,221.15238095238095,2825.1,7.739999999999999,1.18821618765613,0.9731089375662305,True,0.005,public_noisy_censored_mixed_times
W01,300.0,230.0,221.15238095238095,3120.7500000000005,8.55,1.3034099294766492,1.3575299903145381,True,0.005,public_noisy_censored_mixed_times
W01,300.0,230.0,221.15238095238095,3412.75,9.35,1.3962688299638784,1.4636361704321943,True,0.005,public_noisy_censored_mixed_times
W01,300.0,230.0,221.15238095238095,3796.0,10.4,1.440756095560276,1.3791246983738932,True,0.005,public_noisy_censored_mixed_times
W01,300.0,230.0,221.15238095238095,4270.5,11.7,1.2557557991728272,1.2782338998095062,True,0.005,public_noisy_censored_mixed_times
W01,300.0,230.0,221.15238095238095,4836.25,13.25,0.9687083907895004,0.9813543605084434,True,0.005,public_noisy_censored_mixed_times
W02,380.0,230.0,221.24761904761903,1095.0,3.0,2.6087500656126853e-08,0.0,False,0.005,public_noisy_censored_mixed_times
W02,380.0,230.0,221.24761904761903,1197.1999999999998,3.2799999999999994,1.6320868858443123e-06,0.0,False,0.005,public_noisy_censored_mixed_times
W02,380.0,230.0,221.24761904761903,1324.95,3.6300000000000003,3.580614814988301e-05,0.0,False,0.005,public_noisy_censored_mixed_times
W02,380.0,230.0,221.24761904761903,1478.25,4.05,0.00033880191182287877,0.0,False,0.005,public_noisy_censored_mixed_times
